dataset,dataset_spec,model,random_state,n_samples,n_features,n_classes,n_bits,rho,ds_source,ds_n_samples,ds_n_features,ds_n_classes,accuracy,train_time_s,pred_time_s,n_clusters,memory_bits,variant,n_train,n_test,status,error,traceback
mnist,MNIST,BinaryFuzzyARTMAP,4,70000,784,10,4,0.0,MNIST,70000,784,10,0.3133714285714286,1.651759012020193,2.947937507997267,52,3344.0,binary,35000,35000,ok,,
